artifact;repository
com.soento:soento-core-jdbc;git@gitee.com:soento/soento-boot.git
com.segway.robot:SensorsAnalyticsSDK;none
com.shadowvc:shadowvc-sdk-java;scm:git:git@git.oschina.net:winixi/shadowvc-sdk-java.git
com.seitenbau.testing:junit-parameterized-test; http://junitrecorder.svn.sourceforge.net/viewvc/junitrecorder/tags/sb-junitrecorder-flatmaster-1.0.0 
com.seitenbau.testing:sb-junitrecorder-skin; http://junitrecorder.svn.sourceforge.net/viewvc/junitrecorder/tags/sb-junitrecorder-flatmaster-1.0.0 
com.segway.robot:sdkbase;none
com.shadowvc:shadowvc-java-sdk;scm:git:git@git.oschina.net:winixi/shadowvc-sdk-java.git
com.segway.robot:vision;none
com.segway.robot:data-transmit-sdk;none
com.sap.cloud.adk:com.sap.cloud.adk.build.archive;.
com.saaavsaaa.tools:structure;scm:git@gitee.com:saaavsaaa/saaav_tool.git
com.sap.cloud.script:script.api;.
com.sap.cloud.adk:generic.api;.
com.sap.cloud.adk:com.sap.cloud.adk.archetype-adapter;.
com.sap.cloud.script:it-script-api-ga-parent;.
com.rightcom:rightpoll-android;gitlab.rightcomtech.com:rightcom/library-mobile/rightpoll
com.rightcom:rightpoll-iosarm64;gitlab.rightcomtech.com:rightcom/library-mobile/rightpoll
com.rightcom:rc_survey;gitlab.rightcomtech.com:rightcom/library-mobile/rc_survey
com.rightcom:rc-survey;gitlab.rightcomtech.com:rightcom/library-mobile/rc_survey
com.rightcom:rightpoll;gitlab.rightcomtech.com:rightcom/library-mobile/rightpoll
com.redapplenet:HuicentCoreLibrary;scm:git@gitee.com:wuguojin/android_core_library.git
com.ratutech.ratudb.plugin:security;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb:ratudb;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb.plugin:job-scheduler;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/job-scheduler.git
com.ratutech.ratudb:opensearch-common;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb:janusgraph-opensearch;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb:opensearch-cli;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb:job-scheduler-spi;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/job-scheduler.git
com.ratutech.ratudb.plugin:aggs-matrix-stats-client;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb.plugin:parent-join-client;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb:build-tools;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb:opensearch-secure-sm;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb:opensearch-geo;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb.plugin:rank-eval-client;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb.test:telemetry;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb.plugin:opensearch-scripting-painless-spi;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb.plugin:mapper-extras-client;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb:opensearch-x-content;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb:opensearch-rest-client;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb.client:ratudb-rest-high-level-client;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb:opensearch-core;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb.plugin:lang-mustache-client;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/ratudb.git
com.ratutech.ratudb:job-scheduler;ssh://git@gitlab.ratu.ltd:30022/operation-ratudb/job-scheduler.git
com.quhaodian:jsonrpc;git@git.oschina.net:cng1985/jsonrpc.git
com.qrolik:utility;scm:git@192.168.0.251:qrolikutility-dmobile.git
com.projectdarkstar.server:sgs-stop; https://sgs-server.dev.java.net/source/browse/sgs-server/trunk 
com.projectdarkstar.server:sgs-tutorial-server; https://sgs-server.dev.java.net/source/browse/sgs-server/trunk 
com.projectdarkstar.client:sgs-client-dist; https://sgs-java-client.dev.java.net/source/browse/sgs-java-client/trunk 
com.projectdarkstar.server:sgs-tutorial-server-dist; https://sgs-server.dev.java.net/source/browse/sgs-server/trunk 
com.projectdarkstar.server:sgs-server-internal-api; https://sgs-server.dev.java.net/source/browse/sgs-server/trunk 
com.projectdarkstar.client:sgs-client-javadoc; https://sgs-java-client.dev.java.net/source/browse/sgs-java-client/trunk 
com.projectdarkstar.server:sgs-server-dist; https://sgs-server.dev.java.net/source/browse/sgs-server/trunk 
com.projectdarkstar.server:sgs-boot; https://sgs-server.dev.java.net/source/browse/sgs-server/trunk 
com.projectdarkstar.server:sgs-server-javadoc; https://sgs-server.dev.java.net/source/browse/sgs-server/trunk 
com.projectdarkstar.client:sgs-tutorial-client-dist; https://sgs-java-client.dev.java.net/source/browse/sgs-java-client/trunk 
com.pig4cloud.plugin:knife4j-spring-ui;git@gitee.com:xiaoym/knife4j.git
com.paymill.android:android-sdk;none
com.opera:operalaunchers;ssh://dvcs.oslo.osa/var/git/core-systems/opera-launcher.git
com.onfleet:driver;private
com.openyelp:jsonrpc;git@git.oschina.net:cng1985/jsonrpc.git
com.nierjia:nierjia-sechemas;git@gitee.com:nierjia/nierjia.git
com.nhncorp.ntaf:ntaf-webkit;scm:svn:https://dev.naver.com/svn/ntaf/ntaf-20101108
com.nierjia:nierjia-annotations;git@gitee.com:nierjia/nierjia.git
com.nmgolden:commons;git@gitee.com:zhangwen800/commons.git
com.nierjia.flowable:nierjia-flowable-parent;git@gitee.com:nierjia/flowable.git
com.nierjia:nierjia-maven-plugin;git@gitee.com:nierjia/nierjia.git
com.nmgolden.appbox:app-starter;git@gitee.com:zhangwen800/app-starter.git
com.nierjia:nierjia-maven-handler;git@gitee.com:nierjia/nierjia.git
com.nierjia:nierjia-parent;git@gitee.com:nierjia/nierjia.git
com.nierjia:nierjia-maven;git@gitee.com:nierjia/nierjia.git
com.netflix.temporary.tests:app;ssh://git@stash.corp.netflix.com:7999/~rperezalcolea/test-roberto.git
com.nierjia:nierjia-detachment;git@gitee.com:nierjia/nierjia.git
com.niubaite:lbsyun;git@gitee.com:cng1985/baidulbsyun.git
com.nmgolden:golden-spring-boot-starter-parent;git@gitee.com:zhangwen800/spring-boot-starter-parent.git
com.netmera.mobile:netmera-mobile;is not open source
com.haoxuer:lbsyun;git@git.oschina.net:cng1985/baidulbsyun.git
com.ndabooking:nda-ta-api-sdk;git@gitee.com:hema-teck/nda-ta-sdk.git
com.netbout.spi:netbout-tk;svn://svn.netbout.com/netbout/trunk/spi
com.nbsaas.lbsyun:lbsyun;git@gitee.com:cng1985/baidulbsyun.git
com.nathanaelrota.cmmi.maven.requirements:requirements-annotation;scm:svn:svn://www.nathanaelrota.com/requirements/trunk/requirements-annotation
com.nathanaelrota.cmmi.maven.requirements:requirements-plugin;scm:svn:svn://82.230.168.87/requirements/trunk/requirements-plugin
com.miui.referrer:opencommon;git.n.xiaomi.com/fangqi/opencommon
com.mndiad:android-sdk;SCM URL is private and not meant for public access
com.miui.referrer:openstore-common;git.n.xiaomi.com/fangqi/opencommon
com.meta.horizon.platform.sdk:abuse-report-kotlin;PRIVATE
com.microsoft.azure.hdinsight:hdi-oauth-token-utils-shaded;SCM URL is private and not meant for public access
com.meta.horizon.platform.sdk:language-pack-kotlin;PRIVATE
com.meta.horizon.platform.sdk:notifications-kotlin;PRIVATE
com.meta.horizon.platform.sdk:iap-kotlin;PRIVATE
com.meta.spatial:meta-spatial-sdk-animation;PRIVATE
com.meta.spatial:meta-spatial-sdk-vr;PRIVATE
com.meta.spatial:meta-spatial-sdk-mruk;PRIVATE
com.microsoft.azure.hdinsight:hdi-oauth-token-utils;SCM URL is private and not meant for public access
com.meta.spatial:meta-spatial-sdk-uiset;PRIVATE
com.meta.horizon.platform.sdk:device-application-integrity-kotlin;PRIVATE
com.meta.spatial:meta-spatial-sdk-hotreload;PRIVATE
com.meta.horizon.platform.sdk:application-kotlin;PRIVATE
com.meta.horizon.platform.sdk:push-notification-kotlin;PRIVATE
com.meta.spatial:meta-spatial-sdk-datamodelinspector;PRIVATE
com.meta.spatial:meta-spatial-sdk-physics;PRIVATE
com.meta.horizon.media:videoextensions;PRIVATE
com.meta.horizon.platform.sdk:group-presence-kotlin;PRIVATE
com.meta.horizon.platform.sdk:rich-presence-kotlin;PRIVATE
com.meta.horizon.platform.sdk:leaderboards-kotlin;PRIVATE
com.meta.spatial:meta-spatial-sdk-splat;PRIVATE
com.meta.horizon.platform.sdk:achievements-kotlin;PRIVATE
com.meta.spatial:meta-spatial-sdk-spatialaudio;PRIVATE
com.market:ctv-sdk;null
com.llsfw:llsfw-webgen;git@git.oschina.net:wangkang/llsfw.git
com.litongjava:tio-websocket-client;svn://gitee.com/ppnt/t-io
com.maicard:eis-flow;svn://svn.maicard.com/eis-v2/DEVELOP/
com.loocme:storage;git@gitee.com:loocme/com.loocme.all.git
com.loocme:spring-mvc;git@gitee.com:loocme/com.loocme.all.git
com.loocme:common;git@gitee.com:loocme/com.loocme.all.git
com.loocme:utils;git@gitee.com:loocme/com.loocme.all.git
com.llsfw:llsfw-core;git@git.oschina.net:wangkang/llsfw.git
com.loocme:all;git@gitee.com:loocme/com.loocme.all.git
com.llsfw:llsfw-webcore;git@git.oschina.net:wangkang/llsfw.git
com.llsfw:llsfw-activiti;git@git.oschina.net:wangkang/llsfw.git
com.llsfw:llsfw-web;git@git.oschina.net:wangkang/llsfw.git
com.maicard:eis-base;svn://svn.maicard.com/eis-v2/DEVELOP/
com.ljhgo:plum;git@gitee.com:lijiahong1994/plum.git
com.loocme:job-core;git@gitee.com:loocme/com.loocme.job.git
com.leazxl:long-cms;git@leazxl.com:leazxl/leazxl.git
com.leazxl:long-core;git@leazxl.com:leazxl/leazxl.git
com.lichongbing:lswagger-spring-ui;git@gitee.com:lichongbing/lswagger.git
com.leazxl:long-parent;git@leazxl.com:leazxl/leazxl.git
com.lichongbing:lswagger-jfinal-ui;git@gitee.com:lichongbing/lswagger.git
com.lichongbing:lswagger-springdoc-ui;git@gitee.com:lichongbing/lswagger.git
com.lichongbing:lswagger-annotations;git@gitee.com:lichongbing/lswagger.git
com.lichongbing:lswagger-jfinal;git@gitee.com:lichongbing/lswagger.git
com.leazxl:long-monitor;git@leazxl.com:leazxl/leazxl.git
com.lichongbing:lswagger-spring-mvc;git@gitee.com:lichongbing/lswagger.git
com.kosdev.kos.sdk.bom:kos-bom;unpublished
com.langdashu:flexible-uid;git@gitee.com:langdashu/flexible-uid.git
com.kettufy:sdk;PRIVATE
com.kosdev.kos.core:core.commons.kmf;unpublished
com.langdashu:flexible-uid-spring-boot-starter;git@gitee.com:langdashu/flexible-uid.git
com.kosdev.kos.app.ddk:ddk.core;unpublished
com.kosdev.kos.app.ddk:ddk;unpublished
com.keyholesoftware:khs-trango;scm:git:file://localhost/users/dpitt/git/khs-trango
com.kassowrobots:kr-composables;private
com.langdashu:flexible-uid-core;git@gitee.com:langdashu/flexible-uid.git
com.jvm123:excel-converter-starter;git@gitee.com:yawensilence/excel-converter.git
com.jvm123:meilisearch-spring-boot-starter;git@gitee.com:yawensilence/meilisearch-spring-boot-starter.git
com.jvm123:excel-converter;git@gitee.com:yawensilence/excel-converter.git
com.jelastic:jelastic-public-j2se;scm:git:git@git.jelastic.com:jelastic.git
com.jblv:jlog-common;git@gitee.com:jblv/jlog.git
com.jpattern:jporm-test-base;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jporm-parent-5.3.0
com.jpattern:jporm-test-db-derby-jdbctemplate;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jporm-parent-5.3.0
com.jpattern:jporm-benchmark;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jporm-parent-5.3.0
com.jdcloud.jmsf:spring-cloud-jmsf-registry-nacos;scm:git:https://github.com/meshware
com.jdcloud.jmsf:meshware-config;scm:git:https://github.com/jdcloud-jmsf
com.jpattern:jporm-test-base-db-script;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jporm-parent-5.3.0
com.jdcloud.jmsf:spring-cloud-jmsf-sgc;scm:git:https://github.com/meshware
com.jdcloud.jmsf:meshware-extensions;scm:git:https://github.com/jdcloud-jmsf
com.jpattern:jporm-datasource;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/3.5.1
com.jpattern:jporm-jdbctemplate;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jporm-parent-5.3.0
com.jdcloud.jmsf:meshware-spring;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.jmsf:meshware-trace-jaeger;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.jmsf:spring-cloud-jmsf-registry-eureka;scm:git:https://github.com/meshware
com.jdcloud.jmsf:meshware-config-k8s-sentinel;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.jmsf:jsf-registry-consul;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.jmsf:meshware-api;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.jmsf:meshware-samples;scm:git:https://github.com/jdcloud-jmsf
com.jpattern:jporm-test-databases;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jporm-parent-4.2.0
com.jpattern:jporm-test-db-oracle-datasource;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jporm-parent-5.3.0
com.jdcloud.jmsf:meshware-extension-dubbo2;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.jmsf:spring-cloud-jmsf-sgc-strancer;scm:git:https://github.com/meshware
com.jdcloud.jmsf:spring-cloud-jmsf-circuitbreaker;scm:git:https://github.com/meshware
com.jdcloud.jmsf:meshware-config-strancer;scm:git:https://github.com/jdcloud-jmsf
com.jpattern:jporm-test;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jporm-parent-4.2.0
com.jpattern:jporm-javassist;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jporm-3.1.3
com.jblv:jlog-web-spring-boot-starter;git@gitee.com:jblv/jlog.git
com.jdcloud.jmsf:spring-cloud-jmsf-swagger;scm:git:https://github.com/meshware
com.jdcloud.jmsf:meshware-ratelimiter-resilience4j;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.jmsf:meshware-circuitbreaker-resilience4j;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.jmsf:spring-cloud-jmsf-core;scm:git:https://github.com/meshware
com.jdcloud.jmsf:meshware-registry-consul;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.jmsf:spring-cloud-jmsf-sgc-consul;scm:git:https://github.com/meshware
com.jpattern:jporm-test-db-oracle-jdbctemplate;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jporm-parent-5.3.0
com.jblv:jlog-webroot;git@gitee.com:jblv/jlog.git
com.jcsk100:zzkp-sdk;git@gitee.com:xixudi/zzkp-sdk.git
com.jthinking.common:logship-processor;git@gitee.com:jthinking/logship-processor.git
com.jdcloud.jmsf:spring-cloud-jmsf-dependencies;scm:git:https://github.com/jdcloud-jmsf
com.jblv:jlog-spring-boot;git@gitee.com:jblv/jlog.git
com.jdcloud.jmsf:dubbo-registry-consul;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.jmsf:spring-cloud-jmsf-consul-config;scm:git:https://github.com/meshware
com.jiubanqingchen:wish;git@gitee.com:jbqc/wish.git
com.jdcloud.jmsf:meshware-core;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.jmsf:meshware-common;scm:git:https://github.com/jdcloud-jmsf
com.jpattern:jporm-api;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/3.5.1
com.jsceasy.edp:edp-dao-generator;git@gitee.com:752473572/edp-dao.git
com.jblv:jlog-agent;git@gitee.com:jblv/jlog.git
com.jfinal:jfinal_weixin;git@git.oschina.net:jfinal/jfinal-weixin.git
com.jblv:jlog-task;git@gitee.com:jblv/jlog.git
com.jdcloud.jmsf:meshware-trace;scm:git:https://github.com/jdcloud-jmsf
com.jsceasy.edp:edp-dao-core;git@gitee.com:752473572/edp-dao.git
com.jdcloud.jmsf:demo-interface;scm:git:https://github.com/jdcloud-jmsf
com.jdcloud.poi:sdk;1
com.jsceasy.edp:edp-dao-api;git@gitee.com:752473572/edp-dao.git
com.jalalkiswani:smart-cloud-metadata;scm:local:${project.basedir}/target/scm/smart-cloud
com.jalalkiswani:smart-cloud-web;scm:local:${project.basedir}/target/scm/smart-cloud
com.jalalkiswani:smart-cloud-data;scm:local:${project.basedir}/target/scm/smart-cloud
com.jalalkiswani:smart-cloud;scm:local:${project.basedir}/target/scm/smart-cloud
com.jalalkiswani:smart-cloud-standalone;scm:local:${project.basedir}/target/scm/smart-cloud
com.jalalkiswani:smart-cloud-service-client;scm:local:${project.basedir}/target/scm/smart-cloud
com.jalalkiswani:smart-cloud-service-crosscutting;scm:local:${project.basedir}/target/scm/smart-cloud
com.jalalkiswani:smart-cloud-core;scm:local:${project.basedir}/target/scm/smart-cloud
com.indeed:lsmtree-recordlog;${project.parent.scm.url}
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.autoRestHandlerCollectivePlugins-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.restConnectorjaxrs-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosConnectSaf-1.0;private
com.ibm.websphere.appserver.features:zosRequestLogging-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.waswelcomepage-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.osgiApplication-1.0;private
com.ibm.websphere.appserver.features:com.ibm.ws.batchSMFLogging1.0.ee-7.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.frappe-1.0;private
com.ibm.websphere.appserver.features:io.openliberty.internal.versionless.jca-1.6;private
com.ibm.websphere.appserver.features:restConnector-1.0;private
com.ibm.websphere.appserver.features:rtcommGateway-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.websocketCDI-1.0;private
com.ibm.websphere.appserver.features:jsf-2.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.apiDiscoverycollectiveController-1.0;private
com.ibm.websphere.appserver.features:timedOperations-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.cdi1.0-servlet3.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosLocalAdapters1.0-javaee;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.autoRestHandlerApiDiscovery-1.0;private
com.ibm.jbatch:com.ibm.jbatch-tck;git://java.net/jbatch~jsr-352-git-repository
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.jaxrsApiStub-1.1;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.heritage-jdbc-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.openapiJaxrs20-3.0;private
com.ibm.websphere.appserver.runtime:wlp-osgi;private
com.ibm.websphere.appserver.runtime:wlp-kernel;private
com.ibm.websphere.appserver.features:wasJmsClient-1.1;private
com.ibm.websphere.appserver.features:ndControllerBundle;private
com.ibm.websphere.appserver.features:jpa-2.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosWlmContextServletAsync-1.0;private
com.ibm.websphere.appserver.features:com.ibm.ws.zosLocalAdapters1.0.ee-10.0;private
com.ibm.websphere.appserver.features:io.openliberty.internal.versionless.jsf-2.0;private
com.ibm.websphere.appserver.features:wmqJmsClient-2.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.osgiJndi-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.timedoperationsJdbc-1.0;private
com.ibm.websphere.appserver.runtime:wlp-javaee7;private
com.ibm.websphere.appserver.runtime:wlp-javaee8;private
com.ibm.websphere.appserver.features:osgiBundle-1.0;private
com.ibm.websphere.appserver.features:bluemixUtility-1.0;private
com.ibm.websphere.appserver.features:healthAnalyzer-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.heritage-commonj-timer-work-1.1;private
com.ibm.websphere.appserver.features:httpWhiteboard-1.0;private
com.ibm.websphere.appserver.features:scalingController-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosLocalAdaptersRequestInterrupt-1.0;private
com.ibm.websphere.appserver.features:productInsights-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.safRegistry-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.cdi1.0-jsf2.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosConnectAuditSMF-1.0;private
com.ibm.websphere.appserver.features:zosSecurity-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.cdi1.0-transaction1.1;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosConnectLocalAdapters-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.imf-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.apiDiscoveryrestConnector-1.0;private
com.ibm.websphere.appserver.features:cdi-1.0;private
com.ibm.websphere.appserver.features:servlet-3.0;private
com.ibm.websphere.appserver.features:ejbLite-3.1;private
com.ibm.websphere.appserver.features:features;private
com.ibm.websphere.appserver.features:scalingMember-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.rtcomm1.0-ssl1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosConnectInterceptorFSLogger-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.jsf2.3-jsfApiStub2.3;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.rest.api.discovery.subscription-1.0;private
com.ibm.websphere.appserver.features:jmsMdb-3.1;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.requestProbeZosWlm-1.0;private
com.ibm.websphere.appserver.features:jakartaee10Bundle;private
com.ibm.websphere.appserver.features:webProfile-6.0;private
com.ibm.websphere.appserver.features:zosWlm-1.0;private
com.ibm.websphere.appserver.features:zosBundle;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.syncToOSThread-1.0;private
com.ibm.websphere.appserver.features:jakartaee9Bundle;private
com.ibm.websphere.appserver.runtime:wlp-webProfile8;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.jaxrsCDI-1.1;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.adminCenter.collectiveController-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosConnectServiceRestClient-1.0;private
com.ibm.websphere.appserver.features:zosPasswordEncryptionKey-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.jaxb.internal-2.2;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.jpaApiStub-2.0;private
com.ibm.websphere.appserver.features:wmqMessagingClient-3.0;private
com.ibm.websphere.appserver.features:wlp-nd-license;private
com.ibm.websphere.appserver.features:dynamicRouting-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.javax.validation-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.osgiServlet-1.0;private
com.ibm.websphere.appserver.features:rtcomm-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.cdi1.0-ejblite3.1;private
com.ibm.websphere.appserver.features:beanValidation-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.apiDiscoveryBatch-1.0;private
com.ibm.websphere.appserver.features:collectiveController-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosWlmEjb-1.0;private
com.ibm.websphere.appserver.features:jms-1.1;private
com.ibm.websphere.appserver.features:webProfile10Bundle;private
com.ibm.websphere.appserver.features:io.openliberty.internal.versionless.servlet-3.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.osgiJpa-1.1;private
com.ibm.websphere.appserver.features:com.ibm.ws.zosLocalAdapters1.0.ee-9.0;private
com.ibm.websphere.appserver.features:ndMemberBundle;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.cdi1.0-jndi1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.adminCenter.tool.deploy-1.0;private
com.ibm.websphere.appserver.features:osgiAppIntegration-1.0;private
com.ibm.websphere.appserver.runtime:wlp-webProfile10;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.monitoringAPI-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.jsf2.2-jsfApiStub2.2;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosConsoleCommandCacheClear-1.0;private
com.ibm.websphere.appserver.features:batchSMFLogging-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.openapiBatch-3.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.apiDiscoveryCollectiveMember-1.0;private
com.ibm.websphere.appserver.features:baseBundle;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.swaggerJaxrs-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.autoRestConnector-2.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.osgi.jpa-1.1;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosConsoleCommandRequestInterrupt-1.0;private
com.ibm.websphere.appserver.features:com.ibm.ws.zosRequestLogging1.0.ee-6.0;private
com.ibm.batch:com.ibm.batch-runtime-all;git://java.net/jbatch~jsr-352-git-repository
com.ibm.batch:com.ibm.batch-cdi-integration;git://java.net/jbatch~jsr-352-git-repository
com.ibm.websphere.appserver.features:com.ibm.ws.zosLocalAdapters1.0.ee-6.0;private
com.ibm.websphere.appserver.features:io.openliberty.internal.versionless.beanValidation-1.0;private
com.ibm.websphere.appserver.features:apiDiscovery-1.0;private
com.ibm.websphere.appserver.features:features-bom;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosAsyncIO-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.jaxrsEJB-1.1;private
com.ibm.websphere.appserver.features:com.ibm.ws.syncToOSThread1.0.ee-9.0;private
com.ibm.websphere.appserver.features:extendedPackage-1.0;private
com.ibm.websphere.appserver.runtime:wlp-jakartaee10;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.collective.rest.notify-2.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.heritage-jdbc-1.1;private
com.ibm.websphere.appserver.features:zosConnect-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.zosRequestLoggingSaf-1.0;private
com.ibm.websphere.appserver.features:zosAutomaticRestartManager-1.0;private
com.ibm.websphere.appserver.features:com.ibm.websphere.appserver.syncToOSThreadContext-1.0;private
com.ibm.websphere.appserver.features:serverStatus-1.0;private
com.ibm.websphere.appserver.features:io.openliberty.internal.versionless.wasJmsClient-1.1;private
com.ibm.batch:com.ibm.batch-runtime;git://java.net/jbatch~jsr-352-git-repository
com.ibm.websphere.appserver.features:com.ibm.ws.syncToOSThread1.0.ee-6.0;private
com.ibm.websphere.appserver.features:com.ibm.ws.collectiveMember1.0.ee-9.0;private
com.ibm.websphere.appserver.features:zosLocalAdapters-1.0;private
