artifact;repository
org.jvnet.sorcerer:sorcerer-stapler;scm:svn:https://sorcerer.dev.java.net/svn/sorcerer/tags/sorcerer-0.8
net.java.dev.weblets:weblets-impl;scm:svn:https://weblets.dev.java.net/svn/weblets/tags/1.1.1-BETA-1
org.jibx.config.3rdparty.org.eclipse:org.eclipse.jdt.core;scm:cvs:pserver:dev.eclipse.org:/cvsroot/eclipse:org.eclipse.jdt.core
org.jmockring:jmockring-all;git@gitorious.org:jmockring/jmockring.git
org.jiucheng:jiucheng;git@git.oschina.net/jiucheng_org/jiucheng.git
org.jibx.config.3rdparty.org.eclipse:org.eclipse.equinox.preferences;scm:cvs:pserver:dev.eclipse.org:/cvsroot/eclipse:org.eclipse.equinox.preferences
org.jmockring:spi-providers;git@gitorious.org:jmockring/jmockring.git
org.jibx.config.3rdparty.org.eclipse:org.eclipse.core.runtime;scm:cvs:pserver:dev.eclipse.org:/cvsroot/eclipse:org.eclipse.core.runtime
org.jibx.config.3rdparty.org.eclipse:org.eclipse.text;scm:cvs:pserver:dev.eclipse.org:/cvsroot/eclipse:org.eclipse.text
org.jibx.config.3rdparty.org.eclipse:org.eclipse.core.resources;scm:cvs:pserver:dev.eclipse.org:/cvsroot/eclipse:org.eclipse.core.resources
org.jibx.config.3rdparty.org.eclipse:org.eclipse.core.jobs;scm:cvs:pserver:dev.eclipse.org:/cvsroot/eclipse:org.eclipse.core.jobs
org.jibx.config.3rdparty.org.eclipse:org.eclipse.osgi;scm:cvs:pserver:dev.eclipse.org:/cvsroot/eclipse:org.eclipse.osgi
org.jeecg:easypoi-web;git@git.oschina.net:jueyue/easypoi.git
org.jeecg:easypoi-annotation;git@git.oschina.net:jueyue/easypoi.git
org.jeecg:easypoi-base;git@git.oschina.net:jueyue/easypoi.git
org.jeecg:easypoi;git@git.oschina.net:jueyue/easypoi.git
org.jbox2d:jbox2d-serialization;scm:svn:https://jbox2d.googlecode.com/svn/tags/jbox2d-2.2.1.1
org.jboss.weld:weld-logging;scm:svn:https://svn.jboss.org/repos/weld/core/tags/1.0.0-CR1-SP1/core/bom
org.jbox2d:jbox2d-testbed;scm:svn:https://jbox2d.googlecode.com/svn/tags/jbox2d-2.2.1.1
org.bluestemsoftware.open.maven.tparty:xerces-impl;scm:svn:svn://alakai.org/eoa/maven/trunk
org.jboss.man:jboss-man-dist;scm:svn:https://svn.jboss.org/repos/jbossas/projects/jboss-man/tags/2.0.0.GA
org.jboss.javaee:jboss-transaction-api_1.0;scm:svn:https://svn.jboss.org/repos/jbossas/projects/javaee/tags/jboss-javaee-parent-6.0.0-alpha-1
org.jboss.jsr299.tck:jsr299-tck-dist;scm:svn:https://svn.jboss.org/repos/weld/cdi-tck/tags/1.0.0-CR2
org.jboss.javaee:jboss-ejb-api_3.1;scm:svn:https://svn.jboss.org/repos/jbossas/projects/javaee/tags/jboss-javaee-parent-6.0.0-alpha-1
org.jboss.javaee:jboss-jacc-api_JDK4;scm:svn:https://svn.jboss.org/repos/jbossas/projects/javaee/tags/jboss-javaee-parent-6.0.0-alpha-1
org.apache.openejb:openejb-core-hibernate;scm:git:https://git-wip-us.apache.org/repos/asf/tomee.git
org.j-im:jim-parent;git@gitee.com:xchao/j-im.git
org.j-im:jim-server;git@gitee.com:xchao/j-im.git
org.j-im:jim-common;git@gitee.com:xchao/j-im.git
org.jamon:jamon-processor;scm:svn:https://svn.code.sf.net/p/jamon/code/releases/jamon-processor/jamon-processor-2.4.2
org.jamon:jamon-anttask;scm:svn:https://svn.code.sf.net/p/jamon/code/releases/jamon-anttask/jamon-anttask-2.4.2
org.j-im:jim-client;git@gitee.com:xchao/j-im.git
org.jamon:jamon-stdlib;scm:svn:https://svn.code.sf.net/p/jamon/code/releases/jamon-stdlib/jamon-stdlib-2.4.1
org.j-im:jim-core;git@gitee.com:xchao/j-im.git
org.jamon:jamon-nodegen-plugin;scm:svn:https://svn.code.sf.net/p/jamon/code/releases/jamon-nodegen-plugin/jamon-nodegen-plugin-2.4.1
org.j-im:jim;git@gitee.com:xchao/j-im.git
org.apache.isis.module:isis-module-background;git://git.apache.org/isis.git/core
org.apache.openejb:openejb-cxf-rs;scm:git:https://git-wip-us.apache.org/repos/asf/tomee.git
org.ikasan.demo:demoTransformationRouting-war;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan:ikasan-common;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.iherus.shiro:shiro-redis-spring-boot-web-starter;git@gitee.com:iherus/shiro-redis-spring-boot-web-starter.git
org.ikasan:developer-guide;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoTransformationRouting-englishWordRouter-jar;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan:documentation;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoFileDelivery-ftpTarget-jar;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.iherus.shiro:shiro-redis;git@gitee.com:iherus/shiro-redis.git
org.ikasan:filter;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan:ikasan-spec-endpoint;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoFileDelivery-app;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan:compatibility-0.7.10;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoTransformationRouting-japaneseWordSrc-jar;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.iherus:qrext4j;git@git.oschina.net:iherus/qrext4j.git
org.ikasan:compatibility;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoTransformationRouting-components;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan:samples;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan:ikasan-connector-filetransfer-parent;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan:reference-guide;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoErrorPublication-parent;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoFileDelivery-parent;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.iherus:qrcgen;git@git.oschina.net:iherus/qrcgen.git
org.ikasan:platform;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoResubmission-war;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoResubmission-parent;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan:ikasan-filter-framework-integration;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoResubmission-app;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan:ikasan-errorpub;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoTransformationRouting-frenchColourTgt-jar;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.iherus:ueditor;git@gitee.com:bystudio_bosco/ueditor.git
org.ikasan.demo:demoResubmission-jar;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
org.ikasan.demo:demoErrorPublication-errorManagerTarget-jar;scm:svn:http://open.jira.com/svn/IKASAN/tags/ikasan-0.8.4
it.tidalwave.thesefoolishthings:it.tidalwave.singlelinelogformatter;${scm.repo.browse.url}
org.apache.isis.viewer:isis-viewer-wicket-impl;git://git.apache.org/isis.git/core
org.hrodberaht:i18n;scm:svn:http://java-simple-utils.googlecode.com/svn/tags/1.2.0
org.hrodberaht.directus:core;scm:svn:http://java-simple-utils.googlecode.com/svn/tags/1.2.0
org.hrodberaht:inject;scm:svn:http://java-simple-utils.googlecode.com/svn/tags/1.2.0
org.gov4j.thirdparty.org.springframework:spring-beans;scm:none
org.gov4j.thirdparty.org.slf4j:slf4j-api;scm:none
org.gov4j.thirdparty.org.openapi4j:openapi-parser;scm:none
org.gov4j.thirdparty.org.apache.axis2:addressing;scm:none
org.gov4j.thirdparty.org.springframework:spring-expression;scm:none
org.gov4j.thirdparty.org.apache.ws.commons.axiom:axiom-dom;scm:none
org.gov4j.thirdparty.cglib:cglib-nodep;scm:none
org.gov4j.thirdparty.org.yaml:snakeyaml;scm:none
org.gov4j.thirdparty.org.apache.cxf:cxf-core;scm:none
org.gov4j.thirdparty.net.sf.json-lib:json-lib;scm:none
org.gov4j:govway-check;scm:none
org.gov4j.thirdparty.org.tp23.antinstaller:ant-installer;scm:none
org.gov4j.thirdparty.com.github.java-json-tools:json-schema-validator;scm:none
org.gov4j.thirdparty.org.richfaces.framework:richfaces-impl;scm:none
org.gov4j.thirdparty.net.sf.saxon:Saxon-HE;scm:none
org.gov4j.thirdparty.io.swagger.codegen.v3:swagger-codegen-cli;scm:none
org.gov4j.thirdparty.org.springframework:spring-webmvc;scm:none
org.gov4j.thirdparty.org.apache.axis:axis;scm:none
org.gov4j.thirdparty.org.restlet.jee:org.restlet;scm:none
org.gov4j.thirdparty.io.swagger.parser.v3:swagger-parser-v3;scm:none
org.gov4j.thirdparty.org.xmldb:xmldb;scm:none
org.gov4j.thirdparty.org.tp23.antinstaller:xmldb;scm:none
org.gov4j.thirdparty.com.atlassian.oai:swagger-request-validator-core;scm:none
org.gov4j.thirdparty.com.sun.xml.messaging.saaj:metro-saaj;scm:none
org.gov4j.thirdparty.org.apache.wss4j:wss4j-ws-security-common;scm:none
org.gov4j.thirdparty.com.sun.xml.messaging.saaj:saaj-impl;scm:none
org.gov4j.thirdparty.org.springframework:spring-webflux;scm:none
org.gov4j.thirdparty.org.openapi4j:openapi-operation-validator;scm:none
org.gov4j.thirdparty.com.io7m.xom:xom;scm:none
org.gov4j.thirdparty.org.springframework.security:spring-security-crypto;scm:none
org.gov4j.thirdparty.javax.management:javax.management;scm:none
org.gov4j.thirdparty.org.apache.wss4j:wss4j-ws-security-dom;scm:none
org.gov4j.thirdparty.org.richfaces.ui:richfaces-ui;scm:none
org.gov4j.thirdparty.org.richfaces.framework:richfaces-api;scm:none
org.gov4j.thirdparty.org.apache.axis:axis-jaxrpc;scm:none
org.gov4j.thirdparty.edu.oswego.cs.concurrent:com.springsource.edu.oswego.cs.dl.util.concurrent;scm:none
org.gov4j.thirdparty.org.tp23.antinstaller:jgoodies-edited;scm:none
org.gov4j.thirdparty.org.springframework:spring-jdbc;scm:none
org.gov4j.thirdparty.org.apache.commons:commons-jcs3-core;scm:none
org.gov4j.thirdparty.org.openapi4j:openapi-schema-validator;scm:none
org.gov4j.thirdparty.com.jayway.jsonpath:json-path;scm:none
org.gov4j.thirdparty.com.sun.xml.parsers:jaxp-ri;scm:none
org.gov4j.thirdparty.org.richfaces.framework:richfaces-impl-jsf2;scm:none
org.gov4j.thirdparty.org.springframework.security.taglibs.facelets:facelets-taglib-jsf12;scm:none
org.gov4j.thirdparty.org.springframework.security.taglibs.facelets:facelets-taglib-jsf20;scm:none
org.gov4j.thirdparty.org.springframework:spring-context-support;scm:none
org.gov4j.thirdparty.org.tp23.antinstaller:xml-apis_antinstaller;scm:none
org.gov4j.thirdparty.org.springframework:spring-test;scm:none
org.gov4j.thirdparty.org.jminix:jminix-standalone;scm:none
org.gov4j.thirdparty.org.restlet.jee:org.restlet.ext.servlet;scm:none
org.gov4j.thirdparty.org.springframework:spring-core;scm:none
org.gov4j.thirdparty.org.springframework:spring-jms;scm:none
org.globalexchangerates:globalexchangerates-client;PRIVATE
org.gov4j.thirdparty.org.tp23.antinstaller:ai-icons-eclipse_antinstaller;scm:none
org.gov4j.thirdparty.org.openapi4j:openapi-core;scm:none
org.gov4j.thirdparty.com.sun.facelets:jsf-facelets;scm:none
org.gov4j.govway:openspcoop2_git-status-task;scm:none
org.gov4j.thirdparty.org.jminix:jminix;scm:none
org.gov4j.thirdparty.org.apache.directory.server:apacheds-all;scm:none
org.glom.libglom:java-libglom;git.gnome.org/java-libglom
org.gov4j.thirdparty.org.springframework:spring-websocket;scm:none
org.gov4j.thirdparty.org.restlet.jee:org.restlet.ext.velocity;scm:none
org.gov4j.thirdparty.org.apache.ws.commons.axiom:axiom-api;scm:none
org.gov4j.thirdparty.org.apache.ws.commons.axiom:axiom-impl;scm:none
org.gov4j.thirdparty.org.springframework:spring-web;scm:none
org.gov4j.thirdparty.org.apache.santuario:xmlsec;scm:none
org.gov4j.thirdparty.org.apache.httpcomponents:httpcore-ab;scm:none
org.gov4j.thirdparty.org.springframework:spring-context;scm:none
com.ibm.jbatch:com.ibm.jbatch-ri-spi;git://java.net/jbatch~jsr-352-git-repository
com.ibm.jbatch:com.ibm.jbatch-runtime-all;git://java.net/jbatch~jsr-352-git-repository
org.genesys-pgr:glis-client-common;git@gitlab.croptrust.org:genesys-pgr/glis-client.git/glis-client-common
org.geoserver.maven:merger; http://svn.codehaus.org/geoserver/branches/1.5.x/geoserver 
org.geoserver:stress; http://svn.codehaus.org/geoserver/branches/1.5.x/geoserver 
org.genesys-pgr:taxonomychecker;git@gitlab.croptrust.org:genesys-pgr/taxonomy-tools.git
org.gaixie.jslibs:jslibs;scm:git:ssh://bitorb@git.java.net/jslibs~git
org.genesys-pgr:application-blocks-parent;git@gitlab.croptrust.org:genesys-pgr/application-blocks.git
org.gaixie.json:json;scm:git:ssh://bitorb@git.java.net/json~git
org.fosstrak.reader:reader-rp-client;scm:svn:https://fosstrak.googlecode.com/svn/reader/tags/reader-0.5.0
org.everit.osgi.dev.dist:eosgi-dist-felix_5.2.0;no-scm
org.eviline:eviline-tomcat;git://git.eviline.org/eviline-pom.git
org.everit.osgi.dev.dist:eosgi-dist-felix_4.4.1;no-scm
org.everit.osgi.dev.dist:eosgi-dist-felix_5.0.0;no-scm
org.everit.osgi.dev.dist:eosgi-dist-felix_4.2.1;no-scm
org.everit.osgi.dev.dist:eosgi-dist-felix_5.2.0-yajsw;no-scm
org.everit.osgi.dev.dist.v4_0_0:eosgi-dist-felix_5.6.2_yajsw_11.11;no-scm
org.everit.osgi.dev.dist.v4_0_0:eosgi-dist-felix_5.6.0;no-scm
org.everit.osgi.dev.dist:eosgi-dist-equinox_3.10.2;no-scm
org.eviline:eviline-clojure;git://git.eviline.org/eviline-pom.git
org.everit.osgi.dev.dist.v4_0_0:eosgi-dist-felix_5.6.0_yajsw_11.11;no-scm
org.everit.osgi.dev.dist:eosgi-dist-equinox_3.10.100;no-scm
org.eviline:eviline-test;git://git.eviline.org/eviline-pom.git
org.eprover:eprover;svn://www.eprover.eu/papers/eprover
org.everit.osgi.dev.dist.v4_0_0:eosgi-dist-equinox_3.11.3;no-scm
org.everit.osgi.dev.dist.v4_0_0:eosgi-dist-equinox_3.11.0_yajsw_11.11;no-scm
org.everit.osgi.dev.dist.v4_0_0:eosgi-dist-equinox_3.11.0;no-scm
org.everit.osgi.dev.dist:eosgi-dist-equinox_3.9.1;no-scm
org.everit.osgi.dev.dist:eosgi-dist-equinox_3.10.0;no-scm
org.everit.osgi.dev.dist.v4_0_0:eosgi-dist-equinox_3.11.3_yajsw_11.11;no-scm
org.eobjects.metamodel:MetaModel-access; http://eobjects.org/trac/browser/MetaModel/tags/MetaModel-3.4.11 
org.eobjects.metamodel:MetaModel-dbase; http://eobjects.org/trac/browser/MetaModel/tags/MetaModel-3.4.11 
org.eobjects.datacleaner:DataCleaner-move-data-wizard; http://eobjects.org/svn/DataCleaner/tags/DataCleaner-3.1.2 
org.eobjects.datacleaner:DataCleaner-elasticsearch; http://eobjects.org/svn/DataCleaner/tags/DataCleaner-3.5.7 
org.eobjects.datacleaner:DataCleaner-regex-parser; http://eobjects.org/svn/DataCleaner/tags/DataCleaner-2.5.2 
org.eobjects.analyzerbeans:AnalyzerBeans-scala; http://eobjects.org/svn/AnalyzerBeans/tags/AnalyzerBeans-0.15 
org.dromara:northstar-api;git@gitee.com:dromara/northstar.git
org.dromara.jpom.plugins:ssh-jsch;git@gitee.com:dromara/Jpom.git
org.dromara.jpom.storage-module:jpom-storage-module-parent;git@gitee.com:dromara/Jpom.git
org.dromara.mica-mqtt:mica-mqtt-server-spring-boot-starter;git@gitee.com/dromara/mica-mqtt.git/starter/mica-mqtt-server-spring-boot-starter
org.dromara.solon-plugins:bom;git@gitee.com:dromara/solon-plugins.git
org.dromara.easyai.extensions:easyai-extensions-cuda;git@gitee.com:asgc/easyai-extensions-cuda.git
org.dromara.jpom.storage-module:storage-module-h2;git@gitee.com:dromara/Jpom.git
org.dromara.mica-mqtt:mica-mqtt-client;git@gitee.com/dromara/mica-mqtt.git/mica-mqtt-client
org.dromara.jpom.agent-transport:jpom-agent-transport-parent;git@gitee.com:dromara/Jpom.git
org.dromara.jpom.plugins:email;git@gitee.com:dromara/Jpom.git
org.dromara.solon-plugins:activerecord-solon-plugin;git@gitee.com:dromara/solon-plugins.git
org.dromara:easy-trans-dependencies;git@gitee.com:fhs-opensource/easy_trans.git
org.dromara.mica-mqtt:mica-mqtt-client-jfinal-plugin;git@gitee.com/dromara/mica-mqtt.git/starter/mica-mqtt-client-jfinal-plugin
org.dromara.solon-plugins:easypoi-web-solon;git@gitee.com:dromara/solon-plugins.git
org.dromara.jpom.storage-module:storage-module-mysql;git@gitee.com:dromara/Jpom.git
org.dromara.jcudax:jcudax-12.0.0;git@gitee.com:dromara/jcudax.git
org.dromara.jpom.plugins:webhook;git@gitee.com:dromara/Jpom.git
org.dromara:northstar;git@gitee.com:dromara/northstar.git
org.dromara.jpom.plugins:git-clone;git@gitee.com:dromara/Jpom.git
org.dromara.mica-mqtt:mica-mqtt-common;git@gitee.com/dromara/mica-mqtt.git/mica-mqtt-common
org.dromara.jpom.plugins:encrypt;git@gitee.com:dromara/Jpom.git
org.dromara:easy-trans-anno;git@gitee.com:fhs-opensource/easy_trans.git
org.dromara.mica-mqtt:mica-mqtt-server-jfinal-plugin;git@gitee.com/dromara/mica-mqtt.git/starter/mica-mqtt-server-jfinal-plugin
org.dromara.easyai.extensions:easyai-extensions-ascend-parent;git@gitee.com:asgc/easyai-extensions-ascend.git
org.dromara.jpom.storage-module:storage-module-postgresql;git@gitee.com:dromara/Jpom.git
org.dromara:easy-trans-service;git@gitee.com:fhs-opensource/easy_trans.git
org.dromara.mica-mqtt:mica-mqtt-client-spring-boot-starter;git@gitee.com/dromara/mica-mqtt.git/starter/mica-mqtt-client-spring-boot-starter
org.dromara.mica-mqtt:mica-mqtt-client-solon-plugin;git@gitee.com/dromara/mica-mqtt.git/starter/mica-mqtt-client-solon-plugin
org.dromara.jpom.plugins:svn-clone;git@gitee.com:dromara/Jpom.git
org.dromara.mica-mqtt:mica-mqtt-codec;git@gitee.com/dromara/mica-mqtt.git/mica-mqtt-codec
org.dromara.jpom.plugins:docker-cli;git@gitee.com:dromara/Jpom.git
org.dromara:northstar-rl;git@gitee.com:dromara/northstar.git
org.dromara.jpom.plugins:jpom-plugins-parent;git@gitee.com:dromara/Jpom.git
org.dromara.jpom.agent-transport:agent-transport-common;git@gitee.com:dromara/Jpom.git
org.dromara.solon-plugins:job-solon-plugin;git@gitee.com:dromara/solon-plugins.git
org.dromara.easyai.extensions:easyai-extensions-cuda-12.0.0;git@gitee.com:asgc/easyai-extensions-cuda.git
org.dromara.jpom.storage-module:storage-module-mariadb;git@gitee.com:dromara/Jpom.git
org.dromara.solon-plugins:solon-plugins;git@gitee.com:dromara/solon-plugins.git
org.dromara.jpom.agent-transport:agent-transport-http;git@gitee.com:dromara/Jpom.git
org.dromara:easy-trans-jpa-sb3-extend;git@gitee.com:fhs-opensource/easy_trans.git
org.dromara:easy-trans-tk-extend;git@gitee.com:fhs-opensource/easy_trans.git
org.dromara:easy-trans-beetl-sql-extend;git@gitee.com:fhs-opensource/easy_trans.git
org.dromara.mica-mqtt:mica-mqtt-server;git@gitee.com/dromara/mica-mqtt.git/mica-mqtt-server
org.dromara.jpom.storage-module:storage-module-common;git@gitee.com:dromara/Jpom.git
org.dromara.solon-plugins:nutzdao-solon-plugins;git@gitee.com:dromara/solon-plugins.git
org.dromara.solon-plugins:job;git@gitee.com:dromara/solon-plugins.git
org.dromara:easy-trans;git@gitee.com:fhs-opensource/easy_trans.git
org.dromara.solon-plugins:orika-solon-plugin;git@gitee.com:dromara/solon-plugins.git
org.dromara.mica-mqtt:mica-mqtt-server-solon-plugin;git@gitee.com/dromara/mica-mqtt.git/starter/mica-mqtt-server-solon-plugin
org.dromara:easy-trans-untrans-driver;git@gitee.com:fhs-opensource/easy_trans.git
org.dromara.solon-plugins:easypoi-wps-solon;git@gitee.com:dromara/solon-plugins.git
org.dromara:easy-trans-mybatis-plus-extend;git@gitee.com:fhs-opensource/easy_trans.git
org.dromara.solon-plugins:captcha-solon-plugin;git@gitee.com:dromara/solon-plugins.git
org.dromara.jcudax:jcudax-parent;git@gitee.com:dromara/jcudax.git
org.dromara.solon-plugins:easypoi-solon-plugin;git@gitee.com:dromara/solon-plugins.git
org.dromara.solon-plugins:bee-solon-plugin;git@gitee.com:dromara/solon-plugins.git
org.dromara.solon-plugins:mapstruct-plus-solon-plugin;git@gitee.com:dromara/solon-plugins.git
org.dromara:northstar-external-archetype;git@gitee.com:dromara/northstar.git
org.dromara.solon-plugins:drools-solon-plugin;git@gitee.com:dromara/solon-plugins.git
org.dromara.solon-plugins:orika;git@gitee.com:dromara/solon-plugins.git
org.dromara.easyai.extensions:easyai-extensions-Ascend;git@gitee.com:asgc/easyai-extensions-ascend.git
org.dromara:easy-trans-jpa-extend;git@gitee.com:fhs-opensource/easy_trans.git
org.dromara.jcudax:jcudax-core;git@gitee.com:dromara/jcudax.git
org.dromara.jcudax:jcudax-natives-12.0.0;git@gitee.com:dromara/jcudax.git
org.dromara:easy-trans-easy-query-extend;git@gitee.com:fhs-opensource/easy_trans.git
org.dromara:easy-trans-mybatis-flex-extend;git@gitee.com:fhs-opensource/easy_trans.git
cn.keepbx.jpom:jpom-core-common;git@gitee.com:dromara/Jpom.git
org.debux.webmotion:wikimotion;git@gitorious.org:webmotion/webmotion.git
edu.uiuc.ncsa.security:ncsa-security-storage;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/ncsa-security-all
org.codehaus.sonar:sonar-web;scm:svn:https://svn.codehaus.org/sonar/tags/1.4.2
org.codehaus.sonar.plugins:sonar-plugin-googleanalytics;scm:svn:https://svn.codehaus.org/sonar/tags/1.5M3
org.codehaus.sonar.plugins:sonar-plugin-checkstyle;scm:svn:https://svn.codehaus.org/sonar/tags/1.5M3
org.codehaus.sonar.plugins:sonar-plugin-javancss;scm:svn:https://svn.codehaus.org/sonar/tags/1.5M3
org.codehaus.sonar-plugins:sonar-php-plugin;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/sonar-php-0.4
org.codehaus.sonar:sonar-commons;scm:svn:https://svn.codehaus.org/sonar/tags/1.10M2
org.codehaus.sonar-plugins.dotnet:sonar-plugin-gallio;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-0.6
org.codehaus.sonar:sonar-core-maven-plugin;scm:svn:https://svn.codehaus.org/sonar/tags/1.7
org.codehaus.sonar-plugins.dotnet:sonar-plugin-stylecop;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-0.6
org.codehaus.sonar-plugins.dotnet:sonar-plugin-gendarme;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-0.6
org.codehaus.sonar-plugins.dotnet:sonar-plugin-sourcemonitor;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-0.6
org.codehaus.sonar-plugins.dotnet:sonar-plugin-partcover;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/sonar-dotnet-0.2
org.cometd.java:cometd-examples-java;scm:svn:https://svn.cometd.org/tags/1.1.5
org.codehaus.sonar-plugins.dotnet:sonar-plugin-coverage;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-0.6
org.codehaus.sonar.plugins:sonar-plugin-cpd;scm:svn:https://svn.codehaus.org/sonar/tags/1.9.2
org.codehaus.sonar-plugins.dotnet:maven-dotnet-plugin;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-1.2/svn.sonar-plugins.codehaus.org
org.codehaus.sonar.plugins:sonar-plugin-sources;scm:svn:https://svn.codehaus.org/sonar/tags/1.4.3
org.codehaus.sonar:sonar-application;scm:svn:https://svn.codehaus.org/sonar/tags/1.4.2
org.codehaus.sonar-plugins.pdf-report:maven-pdfreport-plugin;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/pdf-report-1.3
org.codehaus.sonar-plugins.scm-activity:maven-scm-ext;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/parent-1.3
org.codehaus.sonar:sonar-db-embedder;scm:svn:https://svn.codehaus.org/sonar/tags/1.2.1
org.codehaus.sonar.plugins:sonar-plugin-surefire;scm:svn:https://svn.codehaus.org/sonar/tags/1.5M3
org.codehaus.sonar.plugins:sonar-plugin-cobertura;scm:svn:https://svn.codehaus.org/sonar/tags/1.5M3
org.codehaus.sonar.plugins:sonar-plugin-clover;scm:svn:https://svn.codehaus.org/sonar/tags/1.5M3
org.codehaus.sonar-plugins.dotnet:dotnet-commons;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-0.6
org.codehaus.sonar.plugins:sonar-plugin-findbugs;scm:svn:https://svn.codehaus.org/sonar/tags/1.5M3
org.codehaus.sonar.plugins:sonar-plugin-pmd;scm:svn:https://svn.codehaus.org/sonar/tags/1.5M3
org.codehaus.sonar-plugins.dotnet:maven-dotnet;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-1.2/svn.sonar-plugins.codehaus.org
org.codehaus.sonar-plugins.dotnet:sonar-plugin-fxcop;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-0.6
org.codehaus.sonar-plugins.dotnet:sonar-plugin-dotnet-cpd;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-0.6
org.codehaus.sonar-plugins.dotnet:maven-dotnet-runtime;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-0.6
org.codehaus.sonar-plugins.dotnet:sonar-plugin-dotnet-core;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-0.6
org.codehaus.sonar.plugins:sonar-plugin-core;scm:svn:https://svn.codehaus.org/sonar/tags/1.5M3
org.codehaus.sonar-plugins.dotnet:sonar-dotnet;scm:svn:https://svn.codehaus.org/sonar-plugins/tags/dotnet-0.6
com.github.lucarosellini.rJava:JRI;svn://svn.rforge.net/org/trunk/rosuda/JRI
com.adobe.documentservices:pdfservices-sdk;${scm.url}
com.jfinal:jetty-server;git@gitee.com:jfinal/jetty-server.git
org.bluestemsoftware.open.eoa.ext:spring-10-engine;scm:svn:svn://alakai.org/eoa/extensions/trunk
org.bluestemsoftware.open.eoa.example.application.spring10:order-manager-engine;scm:svn:svn://treleis.org/eoa/examples/trunk
org.bluestemsoftware.open.eoa.ext:standalone-10-server;scm:svn:svn://alakai.org/eoa/extensions/trunk
org.bluestemsoftware.specification.eoa.ext:specification-eoa-ext-api;scm:svn:svn://treleis.org/eoa/apis/trunk
org.bluestemsoftware.license.header:gpl-2.0;scm:svn:svn://alakai.org/eoa/license/header/trunk
org.bluestemsoftware.open.eoa.ext:default-10-application;scm:svn:svn://alakai.org/eoa/extensions/trunk
