artifact;repository
net.stickycode.composite:sticky-composite-cxf-soap-http;scm:svn:http://source.stickycode.net/tags/net.stickycode.composite/sticky-composite-cxf-soap-http-2.1
net.sf.fastupload:fastupload-springmvc;scm:git:git://git.code.sf.net/p/fastupload-smvc/code
net.stickycode.deploy.sample:sticky-deployer-sample-main;scm:svn:http://source.stickycode.net/tags/net.stickycode.deploy.sample/sticky-deployer-sample-main-1.2
net.sourceforge.openutils:openutils-mgnlcontrols;scm:svn:svn+ssh://svn.code.sf.net/p/openutils/code/tags/openutils-mgnlcontrols-5.0.10
net.sf.jsimpletools:jsimpletools-parent-pom;scm:git:git://git.code.sf.net/p/jsimpletools/git
net.sourceforge.openutils:openutils-mgnlmessages;scm:svn:svn+ssh://svn.code.sf.net/p/openutils/code/tags/openutils-mgnlmessages-5.0.12
net.sourceforge.kivu4j.books:books;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/books-2
net.sourceforge.openutils:openutils-mgnlstripes;scm:svn:svn+ssh://svn.code.sf.net/p/openutils/code/tags/openutils-mgnlstripes-5.0.10
net.sf.kerner-utils-jsf:kerner-utils-jsf;git://kerner-utils-js.git.sourceforge.net/gitroot/kerner-utils-js/kerner-utils-js 
net.stickycode.deploy:sticky-deployer-embedded;scm:svn:http://source.stickycode.net/tags/net.stickycode.deploy/sticky-deployer-embedded-0.9
net.sourceforge.kivu4j.job:job;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/job-2
net.stickycode:sticky-stereotype;scm:svn:http://source.stickycode.net/tags/net.stickycode/sticky-stereotype-1.17
net.stickycode:sticky-coercion-api;scm:svn:http://source.stickycode.net/tags/net.stickycode/sticky-coercion-api-4.4
net.sf.mvc-prototype:mvc-prototype;git://mvc-prototype.git.sourceforge.net/gitroot/mvc-prototype/mvc-prototype 
net.sf.uctool:uctool-archetype;scm:svn:https://svn.code.sf.net/p/uctool/svn/tags/uctool-archetype/uctool-archetype-2.1.0
net.stickycode.resource:sticky-resource-api;scm:svn:http://source.stickycode.net/tags/net.stickycode.resource/sticky-resource-api-3.2
net.sourceforge.sorb:sorb;git://git.code.sf.net/p/sorb/code
net.sf.jranges:jranges;git://git.code.sf.net/p/jranges/code
net.stickycode.parent:sticky-jar;scm:svn:http://source.stickycode.net/tags/net.stickycode.parent/sticky-jar-1.24
net.sourceforge.kivu4j.utils:utils;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/utils-2
net.sourceforge.openutils:openutils-mgnlrules;scm:svn:svn+ssh://svn.code.sf.net/p/openutils/code/tags/openutils-mgnlrules-5.0.10
net.sourceforge.openutils:openutils-mgnlmail;scm:svn:svn+ssh://svn.code.sf.net/p/openutils/code/tags/openutils-mgnlmail-5.0.10
net.stickycode.scheduled:sticky-scheduled-tck;scm:svn:http://source.stickycode.net/tags/net.stickycode.scheduled/sticky-scheduled-tck-1.1
net.sourceforge.kivu4j:kivu4j;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/kivu4j-5
net.stickycode.deploy:sticky-signal;scm:svn:http://source.stickycode.net/tags/net.stickycode.deploy/sticky-signal-2.1
net.stickycode.parent:sticky-war;scm:svn:http://source.stickycode.net/tags/net.stickycode.parent/sticky-war-1.15
net.stickycode.parent:sticky-api;scm:svn:http://source.stickycode.net/tags/net.stickycode.parent/sticky-api-1.9
net.stickycode.composite:sticky-composite-spring3;scm:svn:http://source.stickycode.net/tags/net.stickycode.composite/sticky-composite-spring3-2.1
net.stickycode.servlet:sticky-servlet-spring3;scm:svn:http://source.stickycode.net/tags/net.stickycode.servlet/sticky-servlet-spring3-1.3
net.sf.logdistiller:maven-statcvs-plugin; http://cvs.berlios.de/cgi-bin/viewcvs.cgi/statcvs-xml/maven-statcvs-plugin/ 
net.sourceforge.spinnerule:spinerule;git://git.code.sf.net/p/spinnerule/code
net.stickycode.scheduled:sticky-scheduler-api;scm:svn:http://source.stickycode.net/tags/net.stickycode.scheduled/sticky-scheduler-api-2.1
net.stickycode.configured:sticky-configured-tck;scm:svn:http://source.stickycode.net/tags/net.stickycode.configured/sticky-configured-tck-6.4
net.stickycode.composite:sticky-composite-guice3;scm:svn:http://source.stickycode.net/tags/net.stickycode.composite/sticky-composite-guice3-3.1
net.sourceforge.mysources:mysources;scm:svn:http://svn.code.sf.net/p/mysources/code/tags/mysources-4
net.sf.kerner-utils-io:kerner-utils-io;git://git.code.sf.net/p/kerner-utils-io/code
net.stickycode.configured:sticky-configured-guice3;scm:svn:http://source.stickycode.net/tags/net.stickycode.configured/sticky-configured-guice3-4.4
net.stickycode:sticky-coercion-resource;scm:svn:http://source.stickycode.net/tags/net.stickycode/sticky-coercion-resource-1.3
net.stickycode.scheduled:sticky-scheduled;scm:svn:http://source.stickycode.net/tags/net.stickycode.scheduled/sticky-scheduled-3.6
net.stickycode.configuration:sticky-configuration-api;scm:svn:http://source.stickycode.net/tags/net.stickycode.configuration/sticky-configuration-api-2.3
net.sf.geal:geal;git://git.code.sf.net/p/geal/code
net.sourceforge.kivu4j.books:parent;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/books-parent-1
net.sourceforge.kivu4j:parent;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/parent-3
net.sourceforge.openutils:openutils-mgnlext;scm:svn:svn+ssh://svn.code.sf.net/p/openutils/code/tags/openutils-mgnlext-5.0.10
net.stickycode.resource:sticky-resource-protocol-http;scm:svn:http://source.stickycode.net/tags/net.stickycode.resource/sticky-resource-protocol-http-1.1
net.stickycode.scheduled:sticky-scheduled-guice3;scm:svn:http://source.stickycode.net/tags/net.stickycode.scheduled/sticky-scheduled-guice3-1.3
net.stickycode.scheduled:sticky-scheduled-api;scm:svn:http://source.stickycode.net/tags/net.stickycode.scheduled/sticky-scheduled-api-3.3
net.stickycode.component:sticky-component-cxf-guice3;scm:svn:http://source.stickycode.net/tags/net.stickycode.component/sticky-component-cxf-guice3-1.5
net.sourceforge.spinnerule:spinnerule;git://git.code.sf.net/p/spinnerule/code
net.sourceforge.mvn-dp-plugin:osgi-deployment-maven-plugin; http://mvn-dp-plugin.svn.sourceforge.net/viewvc/mvn-dp-plugin/trunk 
net.sf.uctool:uctool-maven-plugin;scm:svn:https://svn.code.sf.net/p/uctool/svn/tags/uctool-maven-plugin/uctool-maven-plugin-3.0.0
net.sourceforge.dribble:dribble;git://git.code.sf.net/p/dribble/code
net.stickycode:sticky-metadata-reflective;scm:svn:http://source.stickycode.net/tags/net.stickycode/sticky-metadata-reflective-3.2
net.sf.bioutils.proteomics:proteomics;git://git.code.sf.net/p/bioutils-proteo/code
net.sourceforge.chipper:chipper;git://git.code.sf.net/p/chipper/code
net.stickycode.scheduled:sticky-scheduled-guice4;scm:svn:http://source.stickycode.net/tags/net.stickycode.scheduled/sticky-scheduled-guice4-1.1
net.sourceforge.muleapps.examples:examples;scm:svn:http://svn.code.sf.net/p/muleapps/code/tags/examples-0.2
net.stickycode.configured:sticky-configured-spring4;scm:svn:http://source.stickycode.net/tags/net.stickycode.configured/sticky-configured-spring4-1.3
net.sourceforge.csvscalpar:csvscalpar;git://git.code.sf.net/p/csvscalpar/code
net.stickycode.configured:sticky-configured-spring30;scm:svn:http://source.stickycode.net/tags/net.stickycode.configured/sticky-configured-spring30-4.4
net.sourceforge.mysources.thinkinjava4:thinkinjava4;scm:svn:http://svn.code.sf.net/p/mysources/code/tags/thinkinjava4-1.1
net.stickycode.stile:stile-version;scm:svn:http://source.stickycode.net/tags/net.stickycode.stile/stile-version-0.1
net.sf.andromedaioc:andromeda-ioc;scm:git:https://git.code.sf.net/p/andromedaioc/code
net.stickycode.composite:sticky-composite-jaxb22;scm:svn:http://source.stickycode.net/tags/net.stickycode.composite/sticky-composite-jaxb22-2.1
net.sourceforge.kivu4j:utils;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/utils-1.0
net.stickycode.deploy:sticky-deployer-tomcat8;scm:svn:http://source.stickycode.net/tags/net.stickycode.deploy/sticky-deployer-tomcat8-2.1
net.sourceforge:kivu4j;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/kivu4j-2
net.stickycode.examples:sticky-helloworld-war;scm:svn:http://source.stickycode.net/tags/net.stickycode.examples/sticky-helloworld-war-1.3
net.sf.jcmdlineparser:jcmdlineparser;git://jcmdlineparser.git.sourceforge.net/gitroot/jcmdlineparser/jcmdlineparser 
net.stickycode.deploy:sticky-deployer-tomcat7;scm:svn:http://source.stickycode.net/tags/net.stickycode.deploy/sticky-deployer-tomcat7-1.3
net.sf.snmpadaptor4j:snmpAdaptor4j;scm:svn:http://svn.code.sf.net/p/snmpadaptor4j/code/tags/v1.1
net.stickycode.composite:sticky-composite-spring30;scm:svn:https://stickycode.googlecode.com/svn/tags/net.stickycode.composite/sticky-composite-spring30-1.4
net.stickycode:sticky-resource;scm:svn:http://source.stickycode.net/tags/net.stickycode/sticky-resource-1.6
net.stickycode.composite:sticky-composite-jersey-spring;scm:svn:http://source.stickycode.net/tags/net.stickycode.composite/sticky-composite-jersey-spring-1.1
net.sf.triemap:triemap;scm:svn:https://triemap.svn.sourceforge.net/svnroot/triemap/tags/triemap-1.0.1
net.stickycode.ws:sticky-ws-cxf;scm:svn:http://source.stickycode.net/tags/net.stickycode.ws/sticky-ws-cxf-4.1
net.stickycode.composite:sticky-composite-cxf-soap;scm:svn:http://source.stickycode.net/tags/net.stickycode.composite/sticky-composite-cxf-soap-6.1
net.stickycode.stereotype:sticky-stereotype-primitive;scm:svn:http://source.stickycode.net/tags/net.stickycode.stereotype/sticky-stereotype-primitive-1.2
net.stickycode:sticky-resource-api;scm:svn:http://source.stickycode.net/tags/net.stickycode/sticky-resource-api-1.5
net.sourceforge.crumble:crumble;git://git.code.sf.net/p/crumble/code
net.sourceforge.maven-jlex:maven-jlex-plugin; http://maven-jlex.svn.sourceforge.net/viewvc/maven-jlex/ 
net.stickycode:sticky-metadata-api;scm:svn:http://source.stickycode.net/tags/net.stickycode/sticky-metadata-api-3.3
net.sf.fastupload:fastupload-core;scm:git:git://git.code.sf.net/p/fastupload/code
net.sf.jfasta:jfasta;git://git.code.sf.net/p/jfasta/code
net.sourceforge.jmeasurement2:JMPrometheus;scm:git:https://wklaas@git.code.sf.net/p/jmeasurement2/code
net.stickycode.stereotype:sticky-stereotype-scheduled;scm:svn:http://source.stickycode.net/tags/net.stickycode.stereotype/sticky-stereotype-scheduled-3.2
net.stickycode.bootstrap:sticky-bootstrap-guice3;scm:svn:http://source.stickycode.net/tags/net.stickycode.bootstrap/sticky-bootstrap-guice3-5.6
net.sourceforge.jmeasurement2:JMeasurement;scm:git:https://wklaas@git.code.sf.net/p/jmeasurement2/code
net.stickycode.configured:sticky-configured-content-api;scm:svn:http://source.stickycode.net/tags/net.stickycode.configured/sticky-configured-content-api-2.1
net.stickycode.deploy.sample:sticky-deployer-sample-main2;scm:svn:http://source.stickycode.net/tags/net.stickycode.deploy.sample/sticky-deployer-sample-main2-1.1
net.stickycode.plugins:bootstrap-maven-plugin;scm:svn:http://source.stickycode.net/tags/net.stickycode.plugins/bootstrap-maven-plugin-1.9
net.java.dev.jintention:jin-collections; https://maven-javanet-skin.dev.java.net/source/browse/jin-collection/tags/jin-collections-0.9.1
net.jawr.extensions:jawr-spring-2.0.x-extension;scm:svn:https://svn.java.net/svn/jawr~svn/extensions/spring-2.0.x/tags/jawr-spring-2.0.x-parent-3.5.2/sources
net.java.dev.weblets:weblets;scm:svn:https://weblets.dev.java.net/svn/weblets/tags/1.1.1-BETA-1
net.israfil.foundation:israfil-foundation-dynamic;scm:svn:https://israfil-foundation.googlecode.com/svn/tags/RELEASE/israfil-foundation-dynamic-1.0.2
net.israfil.foundation:israfil-foundation-testing;scm:svn:https://israfil-foundation.googlecode.com/svn/tags/RELEASE/israfil-foundation-testing-1.0.0
net.israfil.foundation:israfil-foundation-concurrent;scm:svn:https://israfil-foundation.googlecode.com/svn/tags/RELEASE/israfil-foundation-concurrent-1.0.0
net.israfil.foundation:israfil-foundation-lifecycle;scm:svn:https://israfil-foundation.googlecode.com/svn/tags/RELEASE/israfil-foundation-lifecycle-1.0.0
net.hasor:neta-parent;git@git.oschina.net:zycgit/neta.git
net.israfil.foundation:israfil-foundation-valuemodel;scm:svn:https://israfil-foundation.googlecode.com/svn/tags/RELEASE/israfil-foundation-valuemodel-1.0.0
net.java.sigtest:sigtestdev;scm:svn:https://java.net/projects/sigtest/sources/svn/show
net.java.dev.footprint:footprint; https://hudson.dev.java.net/svn/footprint/tags/footprint-1.0-rc3 
net.israfil.micro:israfil-micro-container;scm:svn:https://israfil-micro.googlecode.com/svn/tags/RELEASE/israfil-micro-container-1.1
net.israfil.micro:israfil-micro-util;scm:svn:https://israfil-micro.googlecode.com/svn/tags/RELEASE/israfil-micro-util-1.1
net.israfil.foundation:israfil-foundation-collections;scm:svn:https://israfil-foundation.googlecode.com/svn/tags/RELEASE/israfil-foundation-collections-1.0.2
net.israfil.services.mail:israfil-mail-service-parent;scm:svn:https://israfil-mail-service.googlecode.com/svn/tags/RELEASE/israfil-mail-service-parent-0.6
net.israfil.foundation:israfil-foundation-all;scm:svn:https://israfil-foundation.googlecode.com/svn/tags/RELEASE/israfil-foundation-all-4
net.israfil.foundation:israfil-foundation-core;scm:svn:https://israfil-foundation.googlecode.com/svn/tags/RELEASE/israfil-foundation-core-1.0.1
net.java.dev.vcc:vcc-vmware-esx-impl; https://vcc.dev.java.net/source/browse/vcc/tags/vcc-vmware-esx-impl-0.0.3 
net.cnese.framework:springmvc;svn:https://svn.cnese.net:8443/svn/java/Framework/springmvc-core
me.friwi:jogl-all;git://jogamp.org/srv/scm/jogl.git
jboss:mobicents; https://mobicents.dev.java.net/source/browse/mobicents/ 
live.100ms:effects-sdk;SCM is private
it.amattioli:javate;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
it.amattioli:encapsulate;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
it.amattioli:dominate-jcr;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
it.amattioli:dominate;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
it.amattioli:dominate-morphia;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
it.amattioli:authorizate;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
it.amattioli:multimodule;scm:git:git://git.code.sf.net/p/javate/multimodulegit
io.signpath.javaclient:api-client;private
io.github.together.libraries:bundle-hibernate;scm:https://git.elmar-dott.com/scm/repo/TogetherPlatform/TP-CM/
io.github.together.libraries:bundle-spring;scm:https://git.elmar-dott.com/scm/repo/TogetherPlatform/TP-CM/
io.github.together:build-workflow;scm:https://git.elmar-dott.com/scm/repo/TogetherPlatform/TP-CM/
io.github.together.libraries:bundle-jakarta;scm:https://git.elmar-dott.com/scm/repo/TogetherPlatform/TP-CM/
io.github.together.modules:core;scm:git:https://git.elmar-dott.com/scm/repo/TogetherPlatform/TP-CORE/
io.github.together:libraries;scm:https://git.elmar-dott.com/scm/repo/TogetherPlatform/TP-CM/
io.github.mxd888.socket:aio-socket-parent;git:https://gitee.com/mxd_2022/aio-socket.git
io.github.mxd888:t-im;git:https://gitee.com/mxd_2022/t-im.git
io.github.mxd888.socket:aio-socket;git:https://gitee.com/mxd_2022/aio-socket.git
com.github.jiangxincode:cpdetector;git://git.code.sf.net/p/cpdetector/sourcecode cpdetector-sourcecode
io.github.hamzaremmal:jgrade-cs107-processor;scm:git:https://gitlab.epfl.ch/cs107/tools/jgrade-cs107-processor.git
io.github.hamzaremmal:cs107-submission-packager-maven-plugin;scm:git:https://gitlab.epfl.ch/cs107/tools/submission-maven-plugin.git
io.github.bes2008.solution.nacosplugins:nacos-plugins;scm:git:https://gitee.com/coderjn/nacos-plugins.git
io.gitee.ggjjmm:gjm-tool;git:https://gitee.com/ggjjmm/gjm-tool.git
io.gitee.minelx:file-system-hdfs;git:https://gitee.com/MineLX/file-system-hdfs.git
io.gitee.minelx:common-tools;git:https://gitee.com/MineLX/common-tools.git
io.gitee.lshaci:scmsa-ext;git:https://gitee.com/lshaci/scmsa-ext.git
io.gitee.mcolley:swak-archeytpes;git:https://gitee.com/mcolley/swak.git
io.gitee.yjjk_1:android-videocallcore;git@gitee.com:yjjk_1/video-doctor.git
io.gitee.lslyt:spring-boot-starter-im-sdk;git@gitee.com:lslyt/im-server-sdk
io.gitee.luozhaogong:zcode-boot;git:https://gitee.com/luozhaogong/zcode-boot.git
io.gitee.lslyt:im-server-sdk;git@gitee.com:lslyt/im-server-sdk
io.gitee.minelx:file-system;git:https://gitee.com/MineLX/file-system.git
io.bitbucket.supportomateinc.aop:jboss-aop;scm:svn:https://svn.jboss.org/repos/jbossas/projects/aop/tags/jboss-aop-2.2.2.GA
io.bitbucket.supportomateinc.microcontainer:jboss-dependency;scm:svn:https://svn.jboss.org/repos/jbossas/projects/microcontainer/tags/2.2.0.M2/dependency
io.baratine:baratine;git://git.caucho.com/baratine.git
in.clouthink.daas:daas-es6;git://git.coding.net/melthaw/spring-data-simple-es6.git
in.clouthink.daas:daas-es6-api;git://git.coding.net/melthaw/spring-data-simple-es6.git
in.clouthink.daas:daas-fss-mongodb;git://git.coding.net/melthaw/daas-fss.git
in.clouthink.daas:daas-fss-alioss;git://git.coding.net/melthaw/daas-fss.git
in.clouthink.daas:daas-edm;git://git.coding.net/melthaw/daas-edm.git
in.clouthink.daas:daas-sbpm-mongodb;git://git.coding.net/melthaw/daas-sbpm.git
in.clouthink.daas:daas-token;git://git.coding.net/melthaw/Daas-Token.git
in.clouthink.daas:daas-fss-gridfs;git://git.coding.net/melthaw/daas-fss.git
in.clouthink.daas:daas-es;git://git.coding.net/melthaw/spring-data-simple-es.git
in.clouthink.daas:daas-fss-core;git://git.coding.net/melthaw/daas-fss.git
in.clouthink.daas:daas-we;git://git.coding.net/melthaw/daas-we.git
in.clouthink.daas:daas-fss-hwobs;git://git.coding.net/melthaw/daas-fss.git
in.clouthink.daas:daas-bm-mongodb;git://git.coding.net/melthaw/daas-bm.git
in.clouthink.daas:daas-fss-mysql;git://git.coding.net/melthaw/daas-fss.git
in.clouthink.daas:daas-edm-sms;git://git.coding.net/melthaw/daas-edm.git
in.clouthink.daas:daas-fss;git://git.coding.net/melthaw/daas-fss.git
in.clouthink.daas:daas-es-7;git://git.coding.net/melthaw/spring-data-simple-es.git
in.clouthink.daas:daas-es-6;git://git.coding.net/melthaw/spring-data-simple-es.git
in.clouthink.daas:daas-edm-email;git://git.coding.net/melthaw/daas-edm.git
in.clouthink.daas:daas-bm-core;git://git.coding.net/melthaw/daas-bm.git
in.clouthink.daas:daas-bm-push;git://git.coding.net/melthaw/daas-bm.git
in.clouthink.daas:daas-sbpm-core;git://git.coding.net/melthaw/daas-sbpm.git
fr.velossity.osgi:logging.parent;scm:svn:https://osgipatterns.svn.sourceforge.net/svnroot/osgipatterns/services/logging/tags/logging.aggregator-1.0.1/trunk
fr.velossity.osgi:patterns.parent;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.natsystem.natjet:natjet-parent;scm:svn:https://ksora.natsystem.fr/gitea/
fr.natsystem.natjet:natjet;scm:svn:https://ksora.natsystem.fr/gitea/
eu.larkc.csparql:csparql-ReadyToGoPack;svn:https://svn.ws.dei.polimi.it/larkc/CSPARQL/tags/1.0/parent-0.1-SNAPSHOT/csparql-ReadyToGoPack
eu.larkc.csparql:csparql-core;svn:https://svn.ws.dei.polimi.it/larkc/CSPARQL/csparql-core/src/tags/1.0/csparql-core/src
eu.larkc.csparql:csparql-ui;svn:https://svn.ws.dei.polimi.it/larkc/CSPARQL/tags/1.0/parent-0.1-SNAPSHOT/csparql-ui
es.klicap.sonar:pdf-report;scm:svn:https://clinker.klicap.es/repos/sonarpdfplugin/tags/pdf-report-1.1
edu.uiuc.ncsa.myproxy:myproxy;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
dk.eobjects.metamodel:MetaModel; http://eobjects.org/trac/browser/MetaModel/trunk 
dk.eobjects.datacleaner:DataCleaner-gui; http://www.eobjects.dk/trac/browser/datacleaner/DataCleaner-gui/trunk 
de.sciss:mellite-unidoc_2.12;git@git.iem.at:sciss/Mellite-website.git
com.yoyodeer:suyuan; http://git.ngochain.cn/thingschained/sy-java-sdk
com.yuanheng100:weixin-java-parent;git@git.oschina.net:yuanheng100/weixin-java-tools.git
com.xfvape:uid-parent; https://gitee.com/wenhoran/uid-parent
com.xfvape:swagger-spring-boot; https://gitee.com/wenhoran/swagger-spring-boot
com.voodoodyne.unsuck:unsuck;scm:git:https://code.google.com/p/unsuck/
com.rosaloves:bitlyj;scm:svn:https://bitlyj.googlecode.com/svn/tags/bitlyj-2.0.0
com.twitter:libthrift; https://git-wip-us.apache.org/repos/asf?p=thrift.git 
com.tmsps.util:desutil;git://git.coding.net/Mr72/DesUtil.git
com.truchsess:jsfcompounds; https://jsfcompounds.dev.java.net/source/browse/jsfcompounds/ 
com.thingschained:suyuan; http://git.ngochain.cn/thingschained/sy-java-sdk
com.thingschained:sy-java-sdk; http://git.ngochain.cn/thingschained/sy-java-sdk
com.superacme.mvnrepository:microbt-open-sdk;scm:git:http://not.for.public/private.git
com.seitenbau.testing:sb-junitrecorder-exampleusage; http://junitrecorder.svn.sourceforge.net/viewvc/sb-junitrecorder-exmapleusage/trunk 
com.seitenbau.testing:sb-junitrecorder-flatmaster; http://junitrecorder.svn.sourceforge.net/viewvc/junitrecorder/tags/sb-junitrecorder-flatmaster-1.0.0 
com.rest4j:rest4j-core; https://code.google.com/p/rest4j/ 
com.rest4j:rest4j-generator; https://code.google.com/p/rest4j/generator/ 
com.rest4j:rest4j; https://code.google.com/p/rest4j/ 
com.projectdarkstar.server:sgs-server-parent; https://sgs-server.dev.java.net/source/browse/sgs-server/trunk 
com.polonium-framework:polonium-webdriver;scm:git:https://Marek.Serwanski70@code.google.com/p/polonium-webdriver/
com.phloc.maven:dirindex-maven-plugin;scm:svn:https://phloc-commons.googlecode.com/svn/tags/dirindex-maven-plugin-1.0.5
com.phloc:isorelax;scm:svn:https://phloc-schematron.googlecode.com/svn/tags/isorelax-1.1
com.phloc.maven:csscompress-maven-plugin;scm:svn:https://phloc-css.googlecode.com/svn/tags/csscompress-maven-plugin-1.2.2
com.phloc.maven:schematron2xslt-maven-plugin;scm:svn:https://phloc-schematron.googlecode.com/svn/tags/schematron2xslt-maven-plugin-2.7.0
com.phloc.maven:phlocjavacc-maven-plugin;scm:svn:https://phloc-css.googlecode.com/svn/tags/phlocjavacc-maven-plugin-2.7.6
com.phloc.maven:closure-maven-plugin;scm:svn:https://phloc-webbasics.googlecode.com/svn/tags/closure-maven-plugin-1.0.10
com.oracle.apm.agent.java:apm-java-agent-system;scm:git:https://localhost
com.oracle.apm.agent.java:apm-java-agent-main;scm:git:https://localhost
com.nhncorp.ntaf:ntaf;scm:svn:https://dev.naver.com/svn/ntaf/ntaf-20100327-p2
com.msecsys:msecsdk;scm:svn:https://msecsys.com/repo/msec/sdk
com.melloware:jspiff;scm:svn:https://dev.ksmpartners.com/svn/melloware/jspiff/trunk
com.m31skytech:ElasticTimer; https://gitee.com/SalienceM/ElasticTimer
com.mailintegrate:minte-java;scm:git:https://git.mailintegrate.com
com.jpattern:jpattern-rest;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-rest-0.5.2
com.jpattern:jporm-parent;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jporm-parent-5.3.0
com.jpattern:jpattern-parent;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-parent-1.2.0
com.jpattern:jpattern-gwt;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-gwt-2.45.7
com.jpattern:jpattern-logger;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-logger-3.6.0
com.jpattern:jpattern-cojen;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-cojen-2.2.2.2
com.jpattern:jpattern-orm;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-orm-1.9.1
com.jpattern:job-pool;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/job-pool-2.1.0
com.jpattern:jpattern-shared;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-shared-3.5.2
com.jpattern:jpattern-core;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-core-3.6.2
com.jpattern:jpattern-jobexecutor;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-jobexecutor-1.2.1
com.jpattern:jpattern-ioc;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-ioc-2.7.1
com.jpattern:jpattern-cache;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-cache-1.0.0
com.ibm.mfp:mfp-java-token-validator; https://hub.jazz.net/project/imflocalsdk/mfp-sources 
com.ibm.mfp:mfp-security-checks-base; https://hub.jazz.net/project/imflocalsdk/mfp-sources 
com.houkunlin.easypoi:easypoi-web;git://gitee.com/houkunlin-fork/easypoi.git
com.houkunlin.easypoi:easypoi-spring-boot-starter;git://gitee.com/houkunlin-fork/easypoi.git
com.houkunlin.easypoi:easypoi-wps;git://gitee.com/houkunlin-fork/easypoi.git
com.heaboy:databind;scm:git:https://gitee.com/heaboy-boy/databind
com.groupdocs:groupdocs-viewer;git@groupdocs.com/viewer
com.googlecode.data-object-generator:data-object-generator;scm:svn:https://data-object-generator.googlecode.com/svn/tags/data-object-generator-1.0.40
com.googlecode.server-test-toolkit:server-test-toolkit;scm:svn:http://server-test-toolkit.googlecode.com/svn/trunk/
com.googlecode.cassandra-jca:cassandra-jca-parent;scm:git:https://code.google.com/p/cassandra-jca/
com.googlecode.jxquery:jxquery;scm:svn:http://jxquery.googlecode.com/svn/trunk/jxQuery/
com.googlecode.cedar-common:mvp4g;scm:svn:http://mvp4g.googlecode.com/svn
com.googlecode.web-commons:web-common-protocol;scm:svn:https://web-commons.googlecode.com/svn/tags/web-common-protocol/1.0.3
com.googlecode.objectify:objectify-gwt;scm:git:https://code.google.com/p/objectify-gwt/
com.google.code.simplestuff:simplestuff;scm:svn:http://simplestuff.googlecode.com/svn/tags/simplestuff-0.9
com.googlecode.cedar-common:objectify;scm:https://code.google.com/p/cedar-common.dependencies/
com.googlecode.jpattern:jpattern-gwt;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-gwt-2.10.0
com.googlecode.cedar-common:cedar-build;scm:hg:https://code.google.com/p/cedar-common.build/
com.googlecode.web-commons:web-common-dao;scm:svn:https://web-commons.googlecode.com/svn/tags/web-common-dao/1.0.1
com.googlecode.jpattern:jpattern-shared;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-shared-1.3.0
com.googlecode.cassandra-jca:cassandra-jca-api;scm:git:https://code.google.com/p/cassandra-jca/
com.googlecode.testcase-annotation:testcase-annotation;scm:svn:http://testcase-annotation.googlecode.com/svn/trunk/
com.googlecode.cassandra-jca:cassandra-jca-impl;scm:git:https://code.google.com/p/cassandra-jca/
com.googlecode.s2rome:struts2-rome-plugin;scm:svn:http://s2-rome.googlecode.com/svn/trunk/
com.googlecode.usc:table-data-copier;scm:svn:https://table-data-copier.googlecode.com/svn/tags/table-data-copier-0.4
com.googlecode.i18n-maven-plugin:i18n-annotations;scm:svn:https://i18n-maven-plugin.googlecode.com/svn/tags/i18n-annotations/1.0.0
